device_label,window_id,time_block_id,raw_mean,raw_std,raw_min,raw_max,raw_median,raw_skew,raw_kurtosis,raw_p25,raw_p75,raw_p95,raw_p99,raw_energy,raw_entropy
AmazonEcho,1064,55,0.498568291,0.822616961,0.000036954,3.033851136,0.012906651,1.598147151,1.376815284,0.001369849,0.708003129,2.110451071,3.019495948,118.434432712,4.797821142
AmazonEcho,1065,55,0.317411747,0.676059234,0.000041007,2.593194382,0.006728839,2.127842346,3.023128912,0.000971918,0.135514070,2.110360504,2.454193351,71.399207068,4.245002966
AmazonEcho,1066,55,0.592221974,0.884391087,0.000079152,3.033189023,0.045348089,1.349115729,0.472454871,0.002698174,0.994675191,2.509896286,3.032763860,145.007931022,5.014301681
AmazonEcho,1067,55,0.187681064,0.515222440,0.000066040,3.019635013,0.008364998,3.452758829,11.893568674,0.001362765,0.055413802,1.379323666,2.427089904,38.486828162,3.365138933
AmazonEcho,1068,55,0.560895501,0.845627342,0.000041007,2.878059773,0.012012990,1.290291582,0.252377635,0.001367945,1.150905986,2.272852470,2.845491331,131.800238665,5.042003009
AmazonEcho,1069,55,0.679792505,0.917565061,0.000033854,3.033188070,0.143168555,1.112275859,-0.166636685,0.004995114,1.385732989,2.564021727,2.995761201,166.917566921,5.232408422
AmazonEcho,1070,55,0.246453681,0.593411714,0.000066994,2.956449665,0.007624782,2.864669360,7.461538072,0.000987697,0.127395742,1.617493756,2.636586763,52.848240500,3.757781308
AmazonEcho,1071,55,0.434394709,0.793747516,0.000028849,3.033325451,0.020133934,1.775449027,1.751274375,0.000784626,0.227308081,2.261500848,2.913972558,104.797936953,4.584398848
AmazonEcho,1072,55,0.074221761,0.243646122,0.000035047,2.129271051,0.005875022,5.996848436,41.699317547,0.000401655,0.032732014,0.330362591,1.123248995,8.303654728,2.272275767
AmazonEcho,1073,56,0.514849861,0.824508637,0.000096078,2.944518708,0.045051470,1.532178184,0.885865321,0.002427470,0.549964282,2.254465214,2.792252602,120.945263606,4.834280357
AmazonEcho,1074,56,0.397699204,0.768798636,0.000037908,2.914097943,0.006262900,1.853559211,2.089406550,0.000859128,0.196330928,2.110843589,2.855935991,95.899647897,4.503949852
AmazonEcho,1075,56,0.460315121,0.845695993,0.000095839,3.033448154,0.010132488,1.774371210,1.727898209,0.001000916,0.246017250,2.520419090,2.993366579,118.667740478,4.584874348
AmazonEcho,1076,56,0.680741282,0.916398127,0.000066040,3.034671405,0.188012318,1.111811948,-0.238474759,0.007544392,1.449218328,2.626167377,2.965988165,166.808860166,5.225553083
AmazonEcho,1077,56,0.398463360,0.778926110,0.000071999,3.034536846,0.006775459,1.995160742,2.739272155,0.001135954,0.199285361,2.266636429,2.962422581,97.983863492,4.412803364
AmazonEcho,1078,56,0.440336501,0.810982438,0.000095124,2.888187433,0.008394071,1.615055654,0.980560548,0.000975669,0.202777552,2.108962031,2.784646353,109.003359843,4.666978189
AmazonEcho,1079,56,0.534640105,0.864750810,0.000070093,3.034640149,0.011459261,1.425909243,0.538964404,0.001304903,0.682139232,2.248594504,2.955279173,132.305152542,4.895408981
AmazonEcho,1080,56,0.617304165,0.884853097,0.000082013,2.905578993,0.135724579,1.203680237,-0.117548041,0.006402510,1.124740214,2.393563497,2.811710412,148.995767668,5.112850896
AmazonEcho,1081,56,0.396968335,0.789450925,0.000096078,3.033514206,0.007069327,2.075160440,3.092726298,0.001114578,0.199614404,2.355179361,3.016734348,99.944527554,4.353235039
AmazonEcho,1082,56,0.423821882,0.799082226,0.000097985,3.033326186,0.007882780,1.815479118,1.911212291,0.001066651,0.222839639,2.111536967,2.828691165,104.724146104,4.544168582
AmazonEcho,1083,56,0.593172328,0.903387455,0.000039100,3.033297184,0.029488182,1.252620975,0.039905739,0.001370325,1.197423802,2.410562387,2.972592134,149.499175051,5.045716964
AmazonEcho,1084,56,0.483193105,0.774285606,0.000034093,3.033113602,0.100184749,1.658046077,1.542658271,0.002530706,0.708556936,2.197307548,2.785774305,106.623203395,4.778145842
AmazonEcho,1085,56,0.427039287,0.822417964,0.000093933,3.033271431,0.008772392,1.940728446,2.410445777,0.001133929,0.223084304,2.404892943,2.995182075,109.917934079,4.448501974
AmazonEcho,1086,56,0.477841195,0.810359989,0.000096078,3.033113935,0.011868804,1.682709941,1.647890136,0.001379015,0.526786899,2.171844732,3.014355839,113.281986550,4.723894093
AmazonEcho,1087,56,0.653074438,0.928415304,0.000097985,3.033112982,0.127836795,1.193525597,-0.036728961,0.003635568,1.426927272,2.648179010,2.984213710,164.923033350,5.137875386
AmazonEcho,1088,56,0.363154337,0.731404923,0.000068186,2.935210156,0.011237061,2.185560695,3.541166201,0.001364254,0.198493735,2.112739647,2.837617831,85.354781942,4.267980734
AmazonEcho,1089,56,0.364563172,0.715665857,0.000037908,3.032923957,0.010575902,1.985889475,2.764326717,0.001113626,0.185155633,2.094945123,2.756983604,82.570742457,4.415649967
AmazonEcho,1090,57,0.239591954,0.620332782,0.000037908,2.746935797,0.004696528,2.716396744,6.127692390,0.000510800,0.034380747,1.847269523,2.637370537,56.603784305,3.764805642
AmazonEcho,1091,57,0.684455412,0.913010610,0.000035047,3.033855611,0.134540428,1.092357656,-0.127827117,0.008847606,1.336915312,2.655516484,3.033672367,166.664650859,5.258920747
AmazonEcho,1092,57,0.296945598,0.710092698,0.000035047,3.034162096,0.004715869,2.382376777,4.190897980,0.000974120,0.091944754,2.111264660,2.666415855,75.828265940,4.003684341
AmazonEcho,1093,57,0.015211631,0.031765409,0.000023127,0.217315290,0.003648769,3.782219289,16.680732093,0.000375379,0.012725107,0.068456981,0.156447184,0.158775665,3.575299203
AmazonEcho,1094,57,0.297222446,0.627386433,0.000044106,2.749861788,0.023792571,2.431587209,4.853277040,0.002392170,0.187496272,1.927983223,2.601831667,61.690229700,4.090166518
AmazonEcho,1095,57,0.358698233,0.728175307,0.000041007,3.033479883,0.007379294,2.067461843,3.029662820,0.000980314,0.187357898,2.111085742,2.835152251,84.339673648,4.335648115
AmazonEcho,1096,57,0.479302579,0.807784023,0.000041007,3.027758031,0.010881010,1.672557053,1.630878775,0.001320857,0.737952957,2.349886253,2.926403229,112.927486726,4.738096622
AmazonEcho,1097,57,0.656510599,0.913189477,0.000039815,3.033491489,0.160758390,1.268330520,0.321949330,0.004392321,1.187676541,2.748299569,3.021834359,161.909912068,5.128217560
AmazonEcho,1098,57,0.514620492,0.866030068,0.000098939,3.026064510,0.011024037,1.503878613,0.796170180,0.001385027,0.788069182,2.518713068,2.846056729,129.899818153,4.818652226
AmazonEcho,1099,57,0.282399640,0.635739555,0.000038146,2.479521499,0.004652736,2.218871917,3.308913383,0.000485538,0.125385310,1.984561792,2.257255773,61.941035357,4.139223481
AmazonEcho,1100,57,0.609448462,0.892345938,0.000036000,3.032672216,0.040521844,1.210307251,0.049045766,0.001375503,1.216719854,2.507796623,3.001531830,149.466713841,5.111363250
AmazonEcho,1101,57,0.652745077,0.930668801,0.000040053,3.032135853,0.114126260,1.201273325,-0.025870520,0.002995089,1.213742979,2.679971163,2.991431155,165.404230765,5.131771333
AmazonEcho,1102,57,0.437423304,0.793988876,0.000096078,3.028147628,0.009155960,1.764780256,1.847515685,0.001377170,0.216295976,2.112494143,2.988507215,105.184957698,4.610380998
AmazonEcho,1103,57,0.275469351,0.657737577,0.000079152,2.650999749,0.003967511,2.439103182,4.384359290,0.000595570,0.087453214,2.112319448,2.430056960,65.088266586,3.965015021
AmazonEcho,1104,57,0.687328013,0.920401696,0.000040053,2.996136740,0.163766649,1.071426045,-0.333088636,0.002998132,1.508732179,2.567467414,2.911622459,168.903562284,5.255380698
AmazonEcho,1105,57,0.521331142,0.837725733,0.000032186,3.032353839,0.019018290,1.437403504,0.637143780,0.001371575,0.767369165,2.259428714,2.799002758,124.617032182,4.897389777
AmazonEcho,1106,57,0.386548099,0.762081898,0.000041007,3.032839120,0.007339033,2.131059532,3.585475860,0.000842739,0.213432860,2.111011948,3.009720482,93.464096354,4.349846498
AmazonEcho,1107,57,0.468073092,0.811079817,0.000041007,3.033112638,0.043737189,1.754421387,1.752434097,0.003822280,0.215017463,2.351297098,2.918042158,112.248689844,4.641939815
AmazonEcho,1108,57,0.477161308,0.849087709,0.000071999,3.032883974,0.011397773,1.598939911,1.035582113,0.001373600,0.215873936,2.296887083,3.001902619,121.425005046,4.708804903
AmazonEcho,1109,58,0.415786944,0.780381878,0.000097985,3.032573903,0.008347973,1.864600027,2.235345150,0.001370861,0.215564969,2.146124490,2.910382546,100.079956295,4.527710970
AmazonEcho,1110,58,0.460338806,0.816798238,0.000097031,3.032405277,0.010836536,1.763828182,1.878857024,0.001291689,0.378281431,2.185822183,3.012915740,112.521110832,4.634314440
AmazonEcho,1111,58,0.506807439,0.816938690,0.000040053,2.903563313,0.023100537,1.433521459,0.564677852,0.002297013,0.614159290,2.233908003,2.784340357,118.303053281,4.889424447
AmazonEcho,1112,58,0.192680778,0.495559970,0.000036954,3.032365986,0.008224543,3.605965197,14.242439901,0.000986030,0.057497639,1.028188482,2.525218053,36.186312466,3.415630199
AmazonEcho,1113,58,0.533273439,0.793673237,0.000030994,2.854728638,0.047294211,1.246338126,0.100076415,0.003554673,1.109498475,2.112476238,2.657495668,117.030114304,5.069233454
AmazonEcho,1114,58,0.072461581,0.253956910,0.000030994,1.826182978,0.007348531,5.448041874,30.679638081,0.000455395,0.038161570,0.256576906,1.546470663,8.927333508,2.295741434
AmazonEcho,1115,58,0.325739881,0.664102984,0.000039815,3.032907004,0.006188738,2.144907142,3.601696678,0.000958341,0.156768028,1.794104844,2.578935681,70.033823093,4.302469485
AmazonEcho,1116,58,0.441448199,0.806865378,0.000073907,3.032750220,0.008175951,1.752544336,1.661325215,0.001006275,0.261122129,2.268982188,2.851970414,108.276256045,4.603264443
AmazonEcho,1117,58,0.692441571,0.918516032,0.000041007,3.032938073,0.134275998,1.011921481,-0.391771517,0.004445195,1.479254209,2.440177001,3.011830886,169.362819820,5.302980036
AmazonEcho,1118,58,0.353765415,0.678569698,0.000042199,2.668216963,0.012128171,1.976102879,2.535225212,0.001371159,0.203317951,1.924264259,2.547846960,74.957671000,4.422036477
AmazonEcho,1119,58,0.394257705,0.794290545,0.000098939,3.034284444,0.008405659,2.108453468,3.197129036,0.001292165,0.196188044,2.366319219,3.009287643,100.651085845,4.319202750
AmazonEcho,1120,58,0.588619241,0.932263734,0.000098939,3.034020436,0.013853613,1.335244411,0.227642531,0.001534056,1.081590569,2.568338319,3.026926610,155.595299809,4.961387125
AmazonEcho,1121,58,0.689248522,0.915236241,0.000041007,3.034500196,0.158164932,1.040820619,-0.361790741,0.005375751,1.473516557,2.583349779,3.002411390,168.028275469,5.280677093
AmazonEcho,1122,58,0.243237498,0.591563078,0.000039100,3.034206800,0.005060697,2.909746556,8.042658083,0.000916595,0.124888932,1.712189754,2.718759414,52.366253440,3.747231243
AmazonEcho,1123,58,0.480226161,0.852597855,0.000094171,3.034498843,0.007619346,1.553988292,0.863965268,0.000993294,0.224111349,2.339764555,2.932753949,122.565154359,4.742289020
AmazonEcho,1124,58,0.650239645,0.921605505,0.000097985,3.034456137,0.045378055,1.149585428,-0.131962897,0.002367731,1.390628997,2.551505746,2.957253377,162.837542918,5.171221243
AmazonEcho,1125,58,0.656601196,0.924911284,0.000036954,3.034665591,0.081455190,1.180653444,0.023615930,0.002179868,1.336026658,2.760075836,3.032035803,164.683009649,5.163730978
AmazonEcho,1126,58,0.231328604,0.583723007,0.000038861,3.034747488,0.005270146,3.093669858,9.200616676,0.000487982,0.123822952,1.695816116,2.798747312,50.463420446,3.617839497
AmazonEcho,1127,58,0.455374285,0.841383450,0.000097031,3.000005972,0.008899175,1.649008651,1.118022109,0.001351278,0.200687922,2.315697396,2.897058746,117.157356803,4.644532432
AmazonEcho,1128,59,0.742178680,0.877612765,0.000097031,3.034748061,0.196426630,0.958145409,-0.382315300,0.010952662,1.433386855,2.484797246,3.017648991,169.092270001,5.431899672
AmazonEcho,1129,59,0.514063379,0.887566948,0.000096078,3.033739087,0.010639882,1.548079704,0.882637395,0.001359730,0.336195496,2.533515959,2.981266191,134.660639300,4.767764957
AmazonEcho,1130,59,0.214150882,0.556329723,0.000078914,3.033817433,0.004403749,3.529115002,12.943275873,0.000870553,0.114744928,1.319177047,2.971753645,45.486510137,3.414636070
AmazonEcho,1131,59,0.556070607,0.893342190,0.000058887,3.033865721,0.011536670,1.548218118,1.096965297,0.001413597,0.826109196,2.742190404,3.025654212,141.731173008,4.845846288
AmazonEcho,1132,59,0.227032425,0.576549625,0.000091072,2.678966072,0.005200530,2.716142465,6.107872150,0.000847100,0.022863991,1.848212223,2.260044452,49.146008648,3.778470496
AmazonEcho,1133,59,0.448791274,0.774787724,0.000066994,3.034221230,0.030769414,1.785234698,2.125650144,0.003314417,0.286741360,2.109401878,3.018349454,102.618831995,4.648699350
AmazonEcho,1134,59,0.068802386,0.264563039,0.000031947,2.513618892,0.008486383,7.526091737,61.232114111,0.000488400,0.037993584,0.190507605,1.251067261,9.565103374,1.563450238
AmazonEcho,1135,59,0.377688070,0.745639325,0.000071999,2.771520469,0.007922521,1.964710819,2.423393521,0.001129820,0.196153117,2.110222303,2.724917851,89.424164055,4.409789527
AmazonEcho,1136,59,0.547145966,0.860430520,0.000082967,3.033592925,0.037572908,1.401554239,0.536719176,0.002920293,0.902027003,2.305176507,2.970462852,133.082801654,4.935359010
AmazonEcho,1137,59,0.530639618,0.818115015,0.000041961,3.002174718,0.042704405,1.391623099,0.546934243,0.002370993,1.005980765,2.112373928,2.821033417,121.713994403,4.956053717
AmazonEcho,1138,59,0.353218708,0.704988904,0.000033139,2.669433552,0.007215984,1.967366281,2.420617400,0.000991032,0.196134697,2.025071115,2.616615026,79.586919737,4.394803710
AmazonEcho,1139,59,0.563530294,0.884620943,0.000097031,3.033311777,0.009482345,1.361935206,0.384357553,0.001388360,1.070877872,2.433041616,2.951331767,140.815437463,4.961181263
AmazonEcho,1140,59,0.552891188,0.863417025,0.000061033,3.033525857,0.121010201,1.458001750,0.691057674,0.002556377,0.695024237,2.357137420,3.033405854,134.550735966,4.898845129
AmazonEcho,1141,59,0.415752918,0.784269532,0.000097031,3.034245135,0.008358496,1.886749792,2.315518519,0.001147148,0.221134096,2.109858697,2.925894917,100.854936018,4.508753043
AmazonEcho,1142,59,0.401356196,0.771942483,0.000041007,3.033893099,0.006364476,1.950156780,2.663642817,0.000972156,0.203482177,2.109872322,2.966603850,96.893695207,4.464114428
AmazonEcho,1143,59,0.664128026,0.932755792,0.000095839,3.033913650,0.045783492,1.100377984,-0.299687402,0.003062004,1.421404556,2.555342880,2.998430579,167.820723498,5.201625716
AmazonEcho,1144,59,0.556485715,0.866812607,0.000045060,3.034048339,0.051237219,1.417464579,0.588302331,0.002662091,0.899252636,2.319033725,3.012309025,135.813177287,4.930223721
AmazonEcho,1145,59,0.287159760,0.667253805,0.000066040,2.912169455,0.007463882,2.511445458,5.204430472,0.000955066,0.124649681,1.976385173,2.865612907,67.544111089,3.970470144
AmazonEcho,1146,59,0.511059591,0.866133989,0.000044106,3.034287334,0.009419994,1.563202689,1.048134443,0.001120652,0.558030132,2.508963101,3.008178403,129.455359037,4.782351803
AmazonEcho,1147,60,0.658547146,0.930011845,0.000097031,3.033772827,0.143713402,1.170661823,-0.128616614,0.004840620,1.406037682,2.657589047,2.997350999,166.221616047,5.150866978
AmazonEcho,1148,60,0.509112238,0.870264438,0.000096793,3.032981866,0.012795587,1.632071980,1.296426455,0.001567085,0.580052039,2.612197086,3.019027629,130.119099268,4.733901176
AmazonEcho,1149,60,0.283682947,0.687740532,0.000086780,2.860076510,0.005265057,2.487462196,4.644027100,0.000849947,0.107232103,2.110770333,2.644285579,70.843270897,3.924661250
AmazonEcho,1150,60,0.580699513,0.848895248,0.000033854,2.974315919,0.042416959,1.217805663,0.038897579,0.001550187,1.310150210,2.222696258,2.903398023,135.402888608,5.104467155
AmazonEcho,1151,60,0.593845471,0.854564469,0.000041007,3.033626865,0.156934565,1.310574901,0.323662132,0.006890109,1.102729773,2.400246079,2.970754221,138.615407941,5.057609145
AmazonEcho,1152,60,0.099157414,0.359381790,0.000056026,2.949474330,0.003435464,5.430595219,33.508281901,0.000160383,0.017234981,0.586955653,1.566564601,17.790395329,2.369203405
AmazonEcho,1153,60,0.656823367,0.867958005,0.000036954,3.033802653,0.187613372,1.077664236,-0.224596285,0.007520430,1.272219231,2.154505203,2.887317178,151.650308487,5.267499593
AmazonEcho,1154,60,0.436812600,0.801749808,0.000040053,2.935957473,0.007007297,1.669992051,1.322043134,0.000992759,0.215411471,2.208981609,2.779996984,106.701824127,4.651676311
AmazonEcho,1155,60,0.350925813,0.719061646,0.000093933,3.033799198,0.008357546,2.231940114,3.955632397,0.001134824,0.187659819,2.084717169,2.950700679,81.945417770,4.244372282
AmazonEcho,1156,60,0.281566760,0.689989411,0.000022888,2.899649586,0.009448688,2.476842982,4.608990857,0.000430670,0.050164449,2.110666081,2.706330373,71.086749122,3.922086981
AmazonEcho,1157,60,0.199312982,0.528809591,0.000029087,2.896133677,0.009377991,3.153000881,9.315373337,0.000741683,0.050220514,1.600233902,2.211283025,40.878751752,3.520746863
AmazonEcho,1158,60,0.348730645,0.715133832,0.000097985,3.033858400,0.008075159,2.211832913,3.694427565,0.001345801,0.186745485,2.144833187,2.745053896,81.027770965,4.243035871
AmazonEcho,1159,60,0.498802938,0.824442510,0.000067947,3.034255436,0.047404941,1.705788819,1.678164030,0.002308472,0.611329392,2.487357409,2.994672484,118.849257438,4.724930447
AmazonEcho,1160,60,0.582925915,0.887002115,0.000041961,3.033707309,0.043852913,1.312310326,0.308693273,0.002256884,1.138763922,2.399887534,3.032284419,144.201647820,5.017239526
AmazonEcho,1161,60,0.400023795,0.764149435,0.000040053,2.905803352,0.006812313,1.897184810,2.248006544,0.000974835,0.220694406,2.110000872,2.835035332,95.224754725,4.483809063
AmazonEcho,1162,60,0.412256046,0.761793616,0.000041007,3.034071685,0.007344354,1.895894446,2.541425824,0.000950778,0.326745858,2.028841503,2.970250633,96.036423790,4.538423428
AmazonEcho,1163,60,0.687231855,0.919523413,0.000041007,3.034842790,0.161424385,1.049020801,-0.370891061,0.006978242,1.619609035,2.167057077,3.014343973,168.679798959,5.265204397
AmazonEcho,1164,60,0.384572324,0.771343468,0.000040053,3.034561133,0.007411465,2.128120106,3.433636404,0.001154051,0.187738471,2.273319460,3.001350710,95.086927065,4.324183874
AmazonEcho,1165,60,0.398476531,0.743845171,0.000041961,2.814225452,0.008325159,1.802299643,1.911990112,0.001099456,0.207471861,2.106587235,2.761996402,91.147415523,4.562638764
AmazonEcho,1166,61,0.647154824,0.870988654,0.000040053,3.035419843,0.137435362,1.092183801,-0.166294415,0.003567939,1.353833519,2.194788805,2.990364558,150.711117033,5.248798531
AmazonEcho,1167,61,0.586877730,0.920764797,0.000111097,3.035214637,0.029334388,1.389434548,0.474014889,0.002101680,0.942899431,2.710616247,3.010179739,152.605859988,4.943418930
AmazonEcho,1168,61,0.234659075,0.565252285,0.000065802,3.035176809,0.005218322,2.816955758,7.345459439,0.000959115,0.125304904,1.779547695,2.169878264,47.945603412,3.794114971
AmazonEcho,1169,61,0.572868944,0.849006528,0.000036000,3.022187861,0.041789996,1.248760357,0.178446846,0.002613641,1.197969013,2.260191730,2.918057283,134.270836659,5.079922344
AmazonEcho,1170,61,0.624586686,0.906037870,0.000040053,3.035160605,0.115731868,1.220696039,0.019884845,0.002938425,1.377956225,2.530877421,2.944514669,155.009683154,5.103100851
AmazonEcho,1171,61,0.407538313,0.795975520,0.000041961,3.035609497,0.005877709,1.891243383,2.253043177,0.000966261,0.187788761,2.167935807,3.006611287,102.357056653,4.474737893
AmazonEcho,1172,61,0.315746888,0.689298887,0.000071999,3.035368675,0.006830037,2.519637119,5.603342672,0.001006454,0.189912927,1.750050763,3.001434688,73.578118819,4.043566940
AmazonEcho,1173,61,0.660330912,0.932435690,0.000097031,3.035312829,0.134178134,1.145325000,-0.212009670,0.004664657,1.441669776,2.579246791,3.034715776,167.100573225,5.164345680
AmazonEcho,1174,61,0.505550010,0.865485165,0.000104184,3.032776343,0.011413982,1.489397686,0.689575941,0.001359432,0.500828130,2.435887082,2.867041498,128.594609035,4.811203689
AmazonEcho,1175,61,0.147418774,0.501817845,0.000082967,2.998978551,0.004773645,4.146272876,16.868216125,0.001052779,0.024484298,1.291949429,2.642735556,35.014840863,2.846301705
AmazonEcho,1176,61,0.534526187,0.870888058,0.000041961,3.034921829,0.011071430,1.387062428,0.393850341,0.001332051,0.965149616,2.343561140,2.965128849,133.653024392,4.910949777
AmazonEcho,1177,61,0.567747937,0.828743254,0.000040053,3.034828323,0.133794546,1.292330605,0.242169898,0.004473674,1.070573985,2.190777478,2.838372709,129.171597070,5.055973010
AmazonEcho,1178,61,0.194780387,0.553006098,0.000025988,2.490986618,0.005226757,2.999928475,7.466263283,0.000329142,0.028434996,1.785278459,2.243331343,44.000658431,3.513456645
AmazonEcho,1179,61,0.023520828,0.077015558,0.000025034,0.653307971,0.003180435,6.196169530,42.336427681,0.000501387,0.013972897,0.079258839,0.412124704,0.830032068,2.150596145
AmazonEcho,1180,61,0.691356999,0.911470873,0.000036000,2.960428623,0.156804630,1.041524685,-0.369004187,0.003498270,1.487212964,2.666829297,2.858198366,167.520467646,5.287299938
AmazonEcho,1181,61,0.543116167,0.884447484,0.000070093,3.015127407,0.020028856,1.421447216,0.492757478,0.001556195,0.932732882,2.478006611,2.935178852,137.884482944,4.886763437
AmazonEcho,1182,61,0.267023364,0.651459691,0.000082013,3.034267170,0.006768034,2.858813549,7.297277801,0.000943276,0.130454191,2.094415967,2.957033921,63.449754363,3.745997943
AmazonEcho,1183,61,0.535537171,0.858666192,0.000040053,3.033579794,0.041452369,1.472288699,0.686053339,0.001518348,0.694391739,2.277330602,2.958706049,131.085784470,4.871106200
AmazonEcho,1184,62,0.598403087,0.849714542,0.000037908,3.012736822,0.168119442,1.287191413,0.306773102,0.004585769,1.132395396,2.395520382,2.883636967,138.252935322,5.089854793
AmazonEcho,1185,62,0.430282433,0.799906863,0.000075099,3.033237433,0.008361333,1.720922656,1.464355957,0.000984482,0.210709267,2.226223080,2.706833090,105.599227202,4.602460731
AmazonEcho,1186,62,0.414892627,0.824885331,0.000041007,3.033168802,0.005299446,2.017366785,2.746283694,0.000982934,0.214475193,2.550910965,3.001525791,109.129177823,4.382697855
AmazonEcho,1187,62,0.612638654,0.883237601,0.000043153,3.032798938,0.135408930,1.253847315,0.146280759,0.003951420,1.230969889,2.498502746,2.962567119,147.895651940,5.090700724
AmazonEcho,1188,62,0.499508492,0.838334660,0.000099892,3.032741306,0.015640146,1.549910870,0.918517961,0.001444845,0.423982737,2.370090531,2.906710349,121.896158212,4.785613958
AmazonEcho,1189,62,0.412991393,0.791209906,0.000097031,3.015668364,0.007795575,1.819212280,1.784649961,0.001156853,0.192681159,2.131086799,2.728013120,101.961600693,4.513479702
AmazonEcho,1190,62,0.483140304,0.830963772,0.000097985,3.033012841,0.009987343,1.488066264,0.715551339,0.001116187,0.471940910,2.133628334,2.799173556,118.262444038,4.812118010
AmazonEcho,1191,62,0.701901203,0.910291963,0.000070093,2.970000485,0.152513866,1.018648511,-0.406170148,0.006311010,1.411210762,2.479796511,2.968550355,169.125984809,5.312033187
AmazonEcho,1192,62,0.373050557,0.758165129,0.000097031,3.033919950,0.008130310,2.140003836,3.410437060,0.001323003,0.187682052,2.110776335,2.981697724,91.389578259,4.295131914
AmazonEcho,1193,62,0.403461379,0.767045052,0.000070093,2.649161465,0.006817162,1.823739250,1.796576860,0.000945122,0.189413531,2.110931143,2.642159778,96.145817193,4.520094610
AmazonEcho,1194,62,0.582026984,0.907530724,0.000039815,3.033670720,0.029761524,1.303196550,0.132985848,0.001715139,1.154462831,2.543434653,2.915301741,148.783030470,4.992245677
AmazonEcho,1195,62,0.525376059,0.854071623,0.000069855,3.033194420,0.034652603,1.439464515,0.598714164,0.002243920,0.816580142,2.253188744,2.919506677,128.698667561,4.879694232
AmazonEcho,1196,62,0.376195647,0.769205732,0.000097031,3.033932996,0.008186830,2.127764549,3.286027174,0.000981207,0.187816855,2.110425965,3.010655552,93.849679850,4.293324256
AmazonEcho,1197,62,0.493226202,0.825527802,0.000057934,2.831170325,0.009036004,1.390679205,0.216563210,0.001379790,0.520302841,2.166980164,2.449298813,118.370334546,4.872147203
AmazonEcho,1198,62,0.610410150,0.880090419,0.000036000,3.033801838,0.062087282,1.170140394,-0.093616800,0.003531735,1.350683065,2.243341764,2.901865137,146.836441228,5.138282434
AmazonEcho,1199,62,0.236989265,0.627807568,0.000082013,3.034065857,0.005144809,3.031791492,8.426263550,0.000977217,0.053541810,1.886063464,2.965878024,57.639200579,3.591754731
AmazonEcho,1200,62,0.418335858,0.815150342,0.000065086,2.997579467,0.005212981,1.859102747,1.940607213,0.000990317,0.202691987,2.350859927,2.895475721,107.452796222,4.480979673
AmazonEcho,1201,63,0.712297423,0.917734586,0.000097031,2.977627013,0.185606569,0.933766438,-0.729287015,0.006558512,1.547772478,2.457358791,2.813639682,172.749361799,5.351367173
AmazonEcho,1202,63,0.481815993,0.850728303,0.000107998,3.032812137,0.015660179,1.710720442,1.565603833,0.001722876,0.257645228,2.381500775,3.020681058,122.353317859,4.657080792
AmazonEcho,1203,63,0.015854319,0.030148443,0.000025034,0.175216376,0.002651029,3.144239938,11.381143881,0.000330811,0.017035041,0.064277437,0.155462278,0.148516867,3.962428196
AmazonEcho,1204,63,0.217772043,0.534354724,0.000049828,2.626740010,0.005761801,2.935650751,7.884976868,0.001163994,0.050187580,1.615297495,2.367890786,42.618833181,3.710480369
AmazonEcho,1205,63,0.692124543,0.905985451,0.000080106,3.033378091,0.187709026,1.076164002,-0.246117695,0.008207179,1.500108347,2.517589507,3.006457071,166.380290655,5.272517157
AmazonEcho,1206,63,0.373731764,0.735421791,0.000097985,2.936893573,0.007076323,2.018549404,2.870492302,0.001018244,0.193394212,2.111240729,2.863941366,87.106642162,4.396248191
AmazonEcho,1207,63,0.410168845,0.802886618,0.000098939,3.033699321,0.006478863,2.005165950,2.751041925,0.001113923,0.194186680,2.493155368,2.995499163,104.046771518,4.404469168
AmazonEcho,1208,63,0.530509929,0.894279987,0.000099177,3.033829092,0.009113124,1.503166812,0.785074121,0.001294964,0.582883198,2.475715676,3.029289885,138.390717407,4.818229957
AmazonEcho,1209,63,0.579034883,0.844127992,0.000082013,3.032833675,0.163185358,1.438418842,0.783436804,0.006354768,0.939973891,2.625506732,2.885859401,134.122683229,4.982052663
AmazonEcho,1210,63,0.400685820,0.784746987,0.000071999,3.032526771,0.006259479,1.968594023,2.509984648,0.000975966,0.196485887,2.190426604,2.869056111,99.376250920,4.419475962
AmazonEcho,1211,63,0.385581514,0.765007518,0.000094886,3.033506411,0.007494775,2.154004559,3.547197995,0.001137025,0.215084823,2.111596211,3.022094024,93.940429687,4.311809479
AmazonEcho,1212,63,0.667126432,0.939706638,0.000095124,3.032848366,0.050823717,1.057281080,-0.460494607,0.002493544,1.523622630,2.519403180,2.992881138,169.997598830,5.218974868
AmazonEcho,1213,63,0.462062435,0.793873833,0.000063894,3.032901467,0.027933461,1.755905021,1.865861333,0.001950301,0.450335308,2.325061227,2.973528932,107.998381611,4.661547863
AmazonEcho,1214,63,0.403379955,0.767805716,0.000097985,3.001877700,0.008271839,1.838020316,1.963672612,0.000996332,0.213835051,2.124188789,2.805321421,96.286848761,4.517214935
AmazonEcho,1215,63,0.544648072,0.859034698,0.000040053,3.032858061,0.016673441,1.403115583,0.550375686,0.001438297,0.842034122,2.321853109,2.940388194,132.426513262,4.934581795
